"Time stamp","System power generated | (kW)"
"183847",11.3902
"183848",161.481
"183849",185.805
"183850",187.657
"183851",184.548
"183852",181.153
"183853",130.576
"183854",18.7377
"183855",100.832
"183856",42.6003
"183857",-0.0162711
"183858",-0.0162711
"183859",-0.0162711
"183860",-0.0162711
"183861",-0.0162711
"183862",-0.0162711
"183863",-0.0162711
"183864",-0.0162711
"183865",-0.0162711
"183866",-0.0162711
"183867",-0.0162711
"183868",-0.0162711
"183869",-0.0162711
"183870",-0.0162711
"183871",10.0964
"183872",161.084
"183873",185.354
"183874",187.935
"183875",183.574
"183876",178.034
"183877",171.305
"183878",67.3527
"183879",53.5295
"183880",5.33238
"183881",-0.0162711
"183882",-0.0162711
"183883",-0.0162711
"183884",-0.0162711
"183885",-0.0162711
"183886",-0.0162711
"183887",-0.0162711
"183888",-0.0162711
"183889",-0.0162711
"183890",-0.0162711
"183891",-0.0162711
"183892",-0.0162711
"183893",-0.0162711
"183894",-0.0162711
"183895",23.5927
"183896",154.22
"183897",141.701
"183898",186.503
"183899",181.636
"183900",142.531
"183901",171.042
"183902",162.901
"183903",149.046
"183904",112.302
"183905",-0.0162711
"183906",-0.0162711
"183907",-0.0162711
"183908",-0.0162711
"183909",-0.0162711
"183910",-0.0162711
"183911",-0.0162711
"183912",-0.0162711
"183913",-0.0162711
"183914",-0.0162711
"183915",-0.0162711
"183916",-0.0162711
"183917",-0.0162711
"183918",-0.0162711
"183919",-0.0162711
"183920",161.039
"183921",189.13
"183922",191.321
"183923",186.896
"183924",181.221
"183925",174.708
"183926",165.836
"183927",149.362
"183928",48.3719
"183929",-0.0162711
"183930",-0.0162711
"183931",-0.0162711
"183932",-0.0162711
"183933",-0.0162711
"183934",-0.0162711
"183935",-0.0162711
"183936",-0.0162711
"183937",-0.0162711
"183938",-0.0162711
"183939",-0.0162711
"183940",-0.0162711
"183941",-0.0162711
"183942",-0.0162711
"183943",-0.0162711
"183944",158.963
"183945",189.224
"183946",193.731
"183947",189.952
"183948",143.424
"183949",178.47
"183950",169.867
"183951",153.04
"183952",65.6164
"183953",-0.0162711
"183954",-0.0162711
"183955",-0.0162711
"183956",-0.0162711
"183957",-0.0162711
"183958",-0.0162711
"183959",-0.0162711
"183960",-0.0162711
"183961",-0.0162711
"183962",-0.0162711
"183963",-0.0162711
"183964",-0.0162711
"183965",-0.0162711
"183966",-0.0162711
"183967",-0.0162711
"183968",208.015
"183969",183.171
"183970",176.238
"183971",161.533
"183972",100.463
"183973",47.2045
"183974",10.7266
"183975",11.377
"183976",2.69295
"183977",-0.0162711
"183978",-0.0162711
"183979",-0.0162711
"183980",-0.0162711
"183981",-0.0162711
"183982",-0.0162711
"183983",-0.0162711
"183984",-0.0162711
"183985",-0.0162711
"183986",-0.0162711
"183987",-0.0162711
"183988",-0.0162711
"183989",-0.0162711
"183990",-0.0162711
"183991",-0.0162711
"183992",214.375
"183993",175.782
"183994",188.043
"183995",159.536
"183996",103.296
"183997",53.3872
"183998",26.56
"183999",6.01774
"184000",8.53295
"184001",-0.0162711
"184002",-0.0162711
"184003",-0.0162711
"184004",-0.0162711
"184005",-0.0162711
"184006",-0.0162711
"184007",-0.0162711
"184008",-0.0162711
"184009",-0.0162711
"184010",-0.0162711
"184011",-0.0162711
"184012",-0.0162711
"184013",-0.0162711
"184014",-0.0162711
"184015",-0.0162711
"184016",122.753
"184017",99.9725
"184018",54.5504
"184019",114.361
"184020",158.309
"184021",101.085
"184022",50.6218
"184023",1.81328
"184024",0.425451
"184025",-0.0162711
"184026",-0.0162711
"184027",-0.0162711
"184028",-0.0162711
"184029",-0.0162711
"184030",-0.0162711
"184031",-0.0162711
"184032",-0.0162711
"184033",-0.0162711
"184034",-0.0162711
"184035",-0.0162711
"184036",-0.0162711
"184037",-0.0162711
"184038",-0.0162711
"184039",-0.0162711
"184040",214.375
"184041",157.351
"184042",139.751
"184043",93.697
"184044",132.529
"184045",176.429
"184046",164.667
"184047",144.098
"184048",5.04542
"184049",-0.0162711
"184050",-0.0162711
"184051",-0.0162711
"184052",-0.0162711
"184053",-0.0162711
"184054",-0.0162711
"184055",-0.0162711
"184056",-0.0162711
"184057",-0.0162711
"184058",-0.0162711
"184059",-0.0162711
"184060",-0.0162711
"184061",-0.0162711
"184062",-0.0162711
"184063",-0.0162711
"184064",144.628
"184065",166.617
"184066",158.134
"184067",151.142
"184068",127.251
"184069",109.54
"184070",110.82
"184071",142.155
"184072",19.4153
"184073",-0.0162711
"184074",-0.0162711
"184075",-0.0162711
"184076",-0.0162711
"184077",-0.0162711
"184078",-0.0162711
"184079",-0.0162711
"184080",-0.0162711
"184081",-0.0162711
"184082",-0.0162711
"184083",-0.0162711
"184084",-0.0162711
"184085",-0.0162711
"184086",-0.0162711
"184087",-0.0162711
"184088",125.901
"184089",47.5785
"184090",170.234
"184091",137.245
"184092",53.4566
"184093",38.5305
"184094",33.4915
"184095",54.1535
"184096",27.8279
"184097",-0.0162711
"184098",-0.0162711
"184099",-0.0162711
"184100",-0.0162711
"184101",-0.0162711
"184102",-0.0162711
"184103",-0.0162711
"184104",-0.0162711
"184105",-0.0162711
"184106",-0.0162711
"184107",-0.0162711
"184108",-0.0162711
"184109",-0.0162711
"184110",-0.0162711
"184111",-0.0162711
"184112",141.809
"184113",169.688
"184114",114.129
"184115",158.024
"184116",148.553
"184117",173.419
"184118",93.5762
"184119",13.3317
"184120",-0.0162711
"184121",-0.0162711
"184122",-0.0162711
"184123",-0.0162711
"184124",-0.0162711
"184125",-0.0162711
"184126",-0.0162711
"184127",-0.0162711
"184128",-0.0162711
"184129",-0.0162711
"184130",-0.0162711
"184131",-0.0162711
"184132",-0.0162711
"184133",-0.0162711
"184134",-0.0162711
"184135",-0.0162711
"184136",167.337
"184137",53.3362
"184138",154.095
"184139",67.1346
"184140",131.225
"184141",88.1091
"184142",96.6835
"184143",20.4258
"184144",2.55005
"184145",-0.0162711
"184146",-0.0162711
"184147",-0.0162711
"184148",-0.0162711
"184149",-0.0162711
"184150",-0.0162711
"184151",-0.0162711
"184152",-0.0162711
"184153",-0.0162711
"184154",-0.0162711
"184155",-0.0162711
"184156",-0.0162711
"184157",-0.0162711
"184158",-0.0162711
"184159",-0.0162711
"184160",214.375
"184161",178.899
"184162",157.801
"184163",140.679
"184164",80.0626
"184165",36.641
"184166",72.4571
"184167",11.7097
"184168",11.466
"184169",-0.0162711
"184170",-0.0162711
"184171",-0.0162711
"184172",-0.0162711
"184173",-0.0162711
"184174",-0.0162711
"184175",-0.0162711
"184176",-0.0162711
"184177",-0.0162711
"184178",-0.0162711
"184179",-0.0162711
"184180",-0.0162711
"184181",-0.0162711
"184182",-0.0162711
"184183",-0.0162711
"184184",142.745
"184185",162.577
"184186",89.4664
"184187",149.399
"184188",167.247
"184189",143.495
"184190",52.1361
"184191",32.9341
"184192",2.5702
"184193",-0.0162711
"184194",-0.0162711
"184195",-0.0162711
"184196",-0.0162711
"184197",-0.0162711
"184198",-0.0162711
"184199",-0.0162711
"184200",-0.0162711
"184201",-0.0162711
"184202",-0.0162711
"184203",-0.0162711
"184204",-0.0162711
"184205",-0.0162711
"184206",-0.0162711
"184207",-0.0162711
"184208",209.944
"184209",152.354
"184210",114.008
"184211",142.8
"184212",41.1266
"184213",42.8832
"184214",76.8738
"184215",63.4448
"184216",7.73175
"184217",-0.0162711
"184218",-0.0162711
"184219",-0.0162711
"184220",-0.0162711
"184221",-0.0162711
"184222",-0.0162711
"184223",-0.0162711
"184224",-0.0162711
"184225",-0.0162711
"184226",-0.0162711
"184227",-0.0162711
"184228",-0.0162711
"184229",-0.0162711
"184230",-0.0162711
"184231",-0.0162711
"184232",66.5087
"184233",47.5236
"184234",75.0478
"184235",62.8645
"184236",96.3976
"184237",79.3212
"184238",61.155
"184239",50.4083
"184240",9.30711
"184241",-0.0162711
"184242",-0.0162711
"184243",-0.0162711
"184244",-0.0162711
"184245",-0.0162711
"184246",-0.0162711
"184247",-0.0162711
"184248",-0.0162711
"184249",-0.0162711
"184250",-0.0162711
"184251",-0.0162711
"184252",-0.0162711
"184253",-0.0162711
"184254",-0.0162711
"184255",-0.0162711
"184256",180.163
"184257",154.627
"184258",188.221
"184259",184.468
"184260",179.394
"184261",164.189
"184262",125.098
"184263",84.3831
"184264",74.4357
"184265",-0.0162711
"184266",-0.0162711
"184267",-0.0162711
"184268",-0.0162711
"184269",-0.0162711
"184270",-0.0162711
"184271",-0.0162711
"184272",-0.0162711
"184273",-0.0162711
"184274",-0.0162711
"184275",-0.0162711
"184276",-0.0162711
"184277",-0.0162711
"184278",-0.0162711
"184279",-0.0162711
"184280",214.375
"184281",171.649
"184282",181.497
"184283",179.933
"184284",173.687
"184285",170.342
"184286",158.148
"184287",135.937
"184288",3.1801
"184289",-0.0162711
"184290",-0.0162711
"184291",-0.0162711
"184292",-0.0162711
"184293",-0.0162711
"184294",-0.0162711
"184295",-0.0162711
"184296",-0.0162711
"184297",-0.0162711
"184298",-0.0162711
"184299",-0.0162711
"184300",-0.0162711
"184301",-0.0162711
"184302",-0.0162711
"184303",-0.0162711
"184304",76.8563
"184305",96.3013
"184306",147.437
"184307",164.587
"184308",111.933
"184309",62.963
"184310",107.694
"184311",71.1455
"184312",1.95916
"184313",-0.0162711
"184314",-0.0162711
"184315",-0.0162711
"184316",-0.0162711
"184317",-0.0162711
"184318",-0.0162711
"184319",-0.0162711
"184320",-0.0162711
"184321",-0.0162711
"184322",-0.0162711
"184323",-0.0162711
"184324",-0.0162711
"184325",-0.0162711
"184326",-0.0162711
"184327",-0.0162711
"184328",214.375
"184329",178.457
"184330",171.102
"184331",146.065
"184332",178.76
"184333",124.244
"184334",153.528
"184335",85.7335
"184336",72.3823
"184337",-0.0162711
"184338",-0.0162711
"184339",-0.0162711
"184340",-0.0162711
"184341",-0.0162711
"184342",-0.0162711
"184343",-0.0162711
"184344",-0.0162711
"184345",-0.0162711
"184346",-0.0162711
"184347",-0.0162711
"184348",-0.0162711
"184349",-0.0162711
"184350",-0.0162711
"184351",-0.0162711
"184352",205.775
"184353",165.93
"184354",56.2648
"184355",52.5813
"184356",102.053
"184357",115.206
"184358",76.8711
"184359",130.929
"184360",80.1257
"184361",-0.0162711
"184362",-0.0162711
"184363",-0.0162711
"184364",-0.0162711
"184365",-0.0162711
"184366",-0.0162711
"184367",-0.0162711
"184368",-0.0162711
"184369",-0.0162711
"184370",-0.0162711
"184371",-0.0162711
"184372",-0.0162711
"184373",-0.0162711
"184374",-0.0162711
"184375",-0.0162711
"184376",157.085
"184377",156.058
"184378",139.484
"184379",146.299
"184380",148.941
"184381",136.034
"184382",51.7984
"184383",53.9873
"184384",7.40573
"184385",-0.0162711
"184386",-0.0162711
"184387",-0.0162711
"184388",-0.0162711
"184389",-0.0162711
"184390",-0.0162711
"184391",-0.0162711
"184392",-0.0162711
"184393",-0.0162711
"184394",-0.0162711
"184395",-0.0162711
"184396",-0.0162711
"184397",-0.0162711
"184398",-0.0162711
"184399",-0.0162711
"184400",214.375
"184401",176.617
"184402",155.824
"184403",161.179
"184404",185.085
"184405",157.525
"184406",126.199
"184407",78.9217
"184408",11.398
"184409",-0.0162711
"184410",-0.0162711
"184411",-0.0162711
"184412",-0.0162711
"184413",-0.0162711
"184414",-0.0162711
"184415",-0.0162711
"184416",-0.0162711
"184417",-0.0162711
"184418",-0.0162711
"184419",-0.0162711
"184420",-0.0162711
"184421",-0.0162711
"184422",-0.0162711
"184423",-0.0162711
"184424",214.375
"184425",149.173
"184426",114.183
"184427",114.443
"184428",121.958
"184429",122.746
"184430",106.622
"184431",33.3702
"184432",0.14698
"184433",-0.0162711
"184434",-0.0162711
"184435",-0.0162711
"184436",-0.0162711
"184437",-0.0162711
"184438",-0.0162711
"184439",-0.0162711
"184440",-0.0162711
"184441",-0.0162711
"184442",-0.0162711
"184443",-0.0162711
"184444",-0.0162711
"184445",-0.0162711
"184446",-0.0162711
"184447",-0.0162711
"184448",180.809
"184449",92.5982
"184450",145.555
"184451",131.766
"184452",144.862
"184453",115.468
"184454",63.5716
"184455",26.1386
"184456",-0.0162711
"184457",-0.0162711
"184458",-0.0162711
"184459",-0.0162711
"184460",-0.0162711
"184461",-0.0162711
"184462",-0.0162711
"184463",-0.0162711
"184464",-0.0162711
"184465",-0.0162711
"184466",-0.0162711
"184467",-0.0162711
"184468",-0.0162711
"184469",-0.0162711
"184470",-0.0162711
"184471",-0.0162711
"184472",205.488
"184473",162.582
"184474",73.7751
"184475",93.896
"184476",120.364
"184477",66.5516
"184478",95.8784
"184479",71.667
"184480",14.2922
"184481",-0.0162711
"184482",-0.0162711
"184483",-0.0162711
"184484",-0.0162711
"184485",-0.0162711
"184486",-0.0162711
"184487",-0.0162711
"184488",-0.0162711
"184489",-0.0162711
"184490",-0.0162711
"184491",-0.0162711
"184492",-0.0162711
"184493",-0.0162711
"184494",-0.0162711
"184495",-0.0162711
"184496",212.492
"184497",150.695
"184498",69.6974
"184499",156.245
"184500",140.15
"184501",94.6458
"184502",27.1255
"184503",35.3569
"184504",0.146742
"184505",-0.0162711
"184506",-0.0162711
"184507",-0.0162711
"184508",-0.0162711
"184509",-0.0162711
"184510",-0.0162711
"184511",-0.0162711
"184512",-0.0162711
"184513",-0.0162711
"184514",-0.0162711
"184515",-0.0162711
"184516",-0.0162711
"184517",-0.0162711
"184518",-0.0162711
"184519",-0.0162711
"184520",145.208
"184521",171.693
"184522",158.283
"184523",146.419
"184524",183.732
"184525",177.192
"184526",83.7291
"184527",101.491
"184528",20.0077
"184529",-0.0162711
"184530",-0.0162711
"184531",-0.0162711
"184532",-0.0162711
"184533",-0.0162711
"184534",-0.0162711
"184535",-0.0162711
"184536",-0.0162711
"184537",-0.0162711
"184538",-0.0162711
"184539",-0.0162711
"184540",-0.0162711
"184541",-0.0162711
"184542",-0.0162711
"184543",-0.0162711
"184544",212.733
"184545",104.465
"184546",103.65
"184547",155.227
"184548",154.657
"184549",80.0531
"184550",113.455
"184551",56.5664
"184552",7.06948
"184553",-0.0162711
"184554",-0.0162711
"184555",-0.0162711
"184556",-0.0162711
"184557",-0.0162711
"184558",-0.0162711
"184559",-0.0162711
"184560",-0.0162711
"184561",-0.0162711
"184562",-0.0162711
"184563",-0.0162711
"184564",-0.0162711
"184565",-0.0162711
"184566",-0.0162711
"184567",-0.0162711
"184568",133.253
"184569",187.647
"184570",193.73
"184571",188.489
"184572",182.711
"184573",111.189
"184574",165.528
"184575",54.5197
"184576",4.305
"184577",-0.0162711
"184578",-0.0162711
"184579",-0.0162711
"184580",-0.0162711
"184581",-0.0162711
"184582",-0.0162711
"184583",-0.0162711
"184584",-0.0162711
"184585",-0.0162711
"184586",-0.0162711
"184587",-0.0162711
"184588",-0.0162711
"184589",-0.0162711
"184590",-0.0162711
"184591",-0.0162711
"184592",117.488
"184593",175.107
"184594",111.163
"184595",114.784
"184596",120.324
"184597",72.6333
"184598",67.5205
"184599",59.2481
"184600",1.03036
"184601",-0.0162711
"184602",-0.0162711
"184603",-0.0162711
"184604",-0.0162711
"184605",-0.0162711
"184606",-0.0162711
"184607",-0.0162711
"184608",-0.0162711
"184609",-0.0162711
"184610",-0.0162711
"184611",-0.0162711
"184612",-0.0162711
"184613",-0.0162711
"184614",-0.0162711
"184615",-0.0162711
"184616",214.375
"184617",166.253
"184618",189.331
"184619",187.06
"184620",88.9183
"184621",155.145
"184622",76.7602
"184623",3.68433
"184624",3.17138
"184625",-0.0162711
"184626",-0.0162711
"184627",-0.0162711
"184628",-0.0162711
"184629",-0.0162711
"184630",-0.0162711
"184631",-0.0162711
"184632",-0.0162711
"184633",-0.0162711
"184634",-0.0162711
"184635",-0.0162711
"184636",-0.0162711
"184637",-0.0162711
"184638",-0.0162711
"184639",-0.0162711
"184640",163.395
"184641",148.126
"184642",150.514
"184643",125.843
"184644",136.064
"184645",130.44
"184646",118.223
"184647",92.6788
"184648",23.3551
"184649",-0.0162711
"184650",-0.0162711
"184651",-0.0162711
"184652",-0.0162711
"184653",-0.0162711
"184654",-0.0162711
"184655",-0.0162711
"184656",-0.0162711
"184657",-0.0162711
"184658",-0.0162711
"184659",-0.0162711
"184660",-0.0162711
"184661",-0.0162711
"184662",-0.0162711
"184663",-0.0162711
"184664",146.85
"184665",91.0263
"184666",135.134
"184667",125.59
"184668",54.8061
"184669",118.301
"184670",127.594
"184671",97.0657
"184672",16.4203
"184673",-0.0162711
"184674",-0.0162711
"184675",-0.0162711
"184676",-0.0162711
"184677",-0.0162711
"184678",-0.0162711
"184679",-0.0162711
"184680",-0.0162711
"184681",-0.0162711
"184682",-0.0162711
"184683",-0.0162711
"184684",-0.0162711
"184685",-0.0162711
"184686",-0.0162711
"184687",-0.0162711
"184688",153.4
"184689",180.522
"184690",190.02
"184691",174.59
"184692",181.903
"184693",173.328
"184694",161.099
"184695",139.281
"184696",43.6021
"184697",-0.0162711
"184698",-0.0162711
"184699",-0.0162711
"184700",-0.0162711
"184701",-0.0162711
"184702",-0.0162711
"184703",-0.0162711
"184704",-0.0162711
"184705",-0.0162711
"184706",-0.0162711
"184707",-0.0162711
"184708",-0.0162711
"184709",-0.0162711
"184710",-0.0162711
"184711",-0.0162711
"184712",75.2954
"184713",42.0403
"184714",41.3214
"184715",40.4423
"184716",38.5744
"184717",34.921
"184718",31.9606
"184719",20.9331
"184720",7.2007
"184721",-0.0162711
"184722",-0.0162711
"184723",-0.0162711
"184724",-0.0162711
"184725",-0.0162711
"184726",-0.0162711
"184727",-0.0162711
"184728",-0.0162711
"184729",-0.0162711
"184730",-0.0162711
"184731",-0.0162711
"184732",-0.0162711
"184733",-0.0162711
"184734",-0.0162711
"184735",-0.0162711
"184736",91.322
"184737",55.2118
"184738",42.2338
"184739",36.7905
"184740",29.4601
"184741",24.1658
"184742",17.1572
"184743",7.67777
"184744",1.93943
"184745",-0.0162711
"184746",-0.0162711
"184747",-0.0162711
"184748",-0.0162711
"184749",-0.0162711
"184750",-0.0162711
"184751",-0.0162711
"184752",-0.0162711
"184753",-0.0162711
"184754",-0.0162711
"184755",-0.0162711
"184756",-0.0162711
"184757",-0.0162711
"184758",-0.0162711
"184759",-0.0162711
"184760",26.8184
"184761",21.5996
"184762",26.7147
"184763",30.0667
"184764",26.9154
"184765",17.9956
"184766",9.99673
"184767",4.5858
"184768",1.34145
"184769",-0.0162711
"184770",-0.0162711
"184771",-0.0162711
"184772",-0.0162711
"184773",-0.0162711
"184774",-0.0162711
"184775",-0.0162711
"184776",-0.0162711
"184777",-0.0162711
"184778",-0.0162711
"184779",-0.0162711
"184780",-0.0162711
"184781",-0.0162711
"184782",-0.0162711
"184783",-0.0162711
"184784",214.375
"184785",178.591
"184786",167.927
"184787",189.758
"184788",185.906
"184789",132.566
"184790",81.2765
"184791",0.837027
"184792",0.146792
"184793",-0.0162711
"184794",-0.0162711
"184795",-0.0162711
"184796",-0.0162711
"184797",-0.0162711
"184798",-0.0162711
"184799",-0.0162711
"184800",-0.0162711
"184801",-0.0162711
"184802",-0.0162711
"184803",-0.0162711
"184804",-0.0162711
"184805",-0.0162711
"184806",-0.0162711
"184807",-0.0162711
"184808",113.93
"184809",184.916
"184810",191.554
"184811",188.307
"184812",164.115
"184813",177.646
"184814",107.006
"184815",44.9278
"184816",1.03112
"184817",-0.0162711
"184818",-0.0162711
"184819",-0.0162711
"184820",-0.0162711
"184821",-0.0162711
"184822",-0.0162711
"184823",-0.0162711
"184824",-0.0162711
"184825",-0.0162711
"184826",-0.0162711
"184827",-0.0162711
"184828",-0.0162711
"184829",-0.0162711
"184830",-0.0162711
"184831",-0.0162711
"184832",214.375
"184833",159.219
"184834",176.262
"184835",137.001
"184836",12.6341
"184837",5.37079
"184838",54.3202
"184839",14.9382
"184840",0.738037
"184841",-0.0162711
"184842",-0.0162711
"184843",-0.0162711
"184844",-0.0162711
"184845",-0.0162711
"184846",-0.0162711
"184847",-0.0162711
"184848",-0.0162711
"184849",-0.0162711
"184850",-0.0162711
"184851",-0.0162711
"184852",-0.0162711
"184853",-0.0162711
"184854",-0.0162711
"184855",-0.0162711
"184856",131.563
"184857",157.514
"184858",150.31
"184859",167.124
"184860",161.443
"184861",113.377
"184862",106.873
"184863",52.6108
"184864",3.23024
"184865",-0.0162711
"184866",-0.0162711
"184867",-0.0162711
"184868",-0.0162711
"184869",-0.0162711
"184870",-0.0162711
"184871",-0.0162711
"184872",-0.0162711
"184873",-0.0162711
"184874",-0.0162711
"184875",-0.0162711
"184876",-0.0162711
"184877",-0.0162711
"184878",-0.0162711
"184879",-0.0162711
"184880",195.493
"184881",121.741
"184882",115.939
"184883",174.265
"184884",30.5339
"184885",26.0225
"184886",18.8297
"184887",51.1709
"184888",5.87966
"184889",-0.0162711
"184890",-0.0162711
"184891",-0.0162711
"184892",-0.0162711
"184893",-0.0162711
"184894",-0.0162711
"184895",-0.0162711
"184896",-0.0162711
"184897",-0.0162711
"184898",-0.0162711
"184899",-0.0162711
"184900",-0.0162711
"184901",-0.0162711
"184902",-0.0162711
"184903",-0.0162711
"184904",214.375
"184905",181.245
"184906",162.45
"184907",186.216
"184908",141.795
"184909",141.555
"184910",110.034
"184911",32.24
"184912",-0.0162711
"184913",-0.0162711
"184914",-0.0162711
"184915",-0.0162711
"184916",-0.0162711
"184917",-0.0162711
"184918",-0.0162711
"184919",-0.0162711
"184920",-0.0162711
"184921",-0.0162711
"184922",-0.0162711
"184923",-0.0162711
"184924",-0.0162711
"184925",-0.0162711
"184926",-0.0162711
"184927",-0.0162711
"184928",210.224
"184929",163.494
"184930",162.054
"184931",145.914
"184932",176.939
"184933",127.155
"184934",44.4767
"184935",24.7651
"184936",3.9667
"184937",-0.0162711
"184938",-0.0162711
"184939",-0.0162711
"184940",-0.0162711
"184941",-0.0162711
"184942",-0.0162711
"184943",-0.0162711
"184944",-0.0162711
"184945",-0.0162711
"184946",-0.0162711
"184947",-0.0162711
"184948",-0.0162711
"184949",-0.0162711
"184950",-0.0162711
"184951",-0.0162711
"184952",114.11
"184953",112.366
"184954",92.3441
"184955",104.802
"184956",87.7056
"184957",43.0391
"184958",47.2651
"184959",24.7416
"184960",12.1516
"184961",-0.0162711
"184962",-0.0162711
"184963",-0.0162711
"184964",-0.0162711
"184965",-0.0162711
"184966",-0.0162711
"184967",-0.0162711
"184968",-0.0162711
"184969",-0.0162711
"184970",-0.0162711
"184971",-0.0162711
"184972",-0.0162711
"184973",-0.0162711
"184974",-0.0162711
"184975",-0.0162711
"184976",214.375
"184977",163.798
"184978",182.459
"184979",151.579
"184980",186.271
"184981",132.641
"184982",84.1204
"184983",98.7245
"184984",54.1014
"184985",-0.0162711
"184986",-0.0162711
"184987",-0.0162711
"184988",-0.0162711
"184989",-0.0162711
"184990",-0.0162711
"184991",-0.0162711
"184992",-0.0162711
"184993",-0.0162711
"184994",-0.0162711
"184995",-0.0162711
"184996",-0.0162711
"184997",-0.0162711
"184998",-0.0162711
"184999",-0.0162711
"185000",113.965
"185001",191.326
"185002",197.77
"185003",193.393
"185004",187.968
"185005",182.058
"185006",173.766
"185007",157.604
"185008",73.558
"185009",-0.0162711
"185010",-0.0162711
"185011",-0.0162711
"185012",-0.0162711
"185013",-0.0162711
"185014",-0.0162711
"185015",-0.0162711
"185016",-0.0162711
"185017",-0.0162711
"185018",-0.0162711
"185019",-0.0162711
"185020",-0.0162711
"185021",-0.0162711
"185022",-0.0162711
"185023",-0.0162711
"185024",120.224
"185025",173.746
"185026",199.102
"185027",195.994
"185028",190.743
"185029",184.454
"185030",176.062
"185031",161.118
"185032",127.063
"185033",-0.0162711
"185034",-0.0162711
"185035",-0.0162711
"185036",-0.0162711
"185037",-0.0162711
"185038",-0.0162711
"185039",-0.0162711
"185040",-0.0162711
"185041",-0.0162711
"185042",-0.0162711
"185043",-0.0162711
"185044",-0.0162711
"185045",-0.0162711
"185046",-0.0162711
"185047",-0.0162711
"185048",112.607
"185049",166.9
"185050",172.195
"185051",160.389
"185052",132.598
"185053",106.493
"185054",109.819
"185055",75.5257
"185056",117.421
"185057",-0.0162711
"185058",-0.0162711
"185059",-0.0162711
"185060",-0.0162711
"185061",-0.0162711
"185062",-0.0162711
"185063",-0.0162711
"185064",-0.0162711
"185065",-0.0162711
"185066",-0.0162711
"185067",-0.0162711
"185068",-0.0162711
"185069",-0.0162711
"185070",-0.0162711
"185071",-0.0162711
"185072",110.51
"185073",183.926
"185074",189.22
"185075",186.131
"185076",181.944
"185077",175.992
"185078",168.891
"185079",155.091
"185080",123.071
"185081",-0.0162711
"185082",-0.0162711
"185083",-0.0162711
"185084",-0.0162711
"185085",-0.0162711
"185086",-0.0162711
"185087",-0.0162711
"185088",-0.0162711
"185089",-0.0162711
"185090",-0.0162711
"185091",-0.0162711
"185092",-0.0162711
"185093",-0.0162711
"185094",-0.0162711
"185095",-0.0162711
"185096",114.099
"185097",185.734
"185098",144.812
"185099",145.48
"185100",143.039
"185101",96.6652
"185102",52.37
"185103",36.2194
"185104",112.004
"185105",-0.0162711
"185106",-0.0162711
"185107",-0.0162711
"185108",-0.0162711
"185109",-0.0162711
"185110",-0.0162711
"185111",-0.0162711
"185112",-0.0162711
"185113",-0.0162711
"185114",-0.0162711
"185115",-0.0162711
"185116",-0.0162711
"185117",-0.0162711
"185118",-0.0162711
"185119",-0.0162711
"185120",214.375
"185121",165.384
"185122",93.6794
"185123",122.882
"185124",139.361
"185125",134.492
"185126",107.992
"185127",59.8516
"185128",2.71048
"185129",-0.0162711
"185130",-0.0162711
"185131",-0.0162711
"185132",-0.0162711
"185133",-0.0162711
"185134",-0.0162711
"185135",-0.0162711
"185136",-0.0162711
"185137",-0.0162711
"185138",-0.0162711
"185139",-0.0162711
"185140",-0.0162711
"185141",-0.0162711
"185142",-0.0162711
"185143",-0.0162711
"185144",13.1114
"185145",46.8633
"185146",119.884
"185147",117.417
"185148",124.643
"185149",97.1923
"185150",116.837
"185151",93.3034
"185152",13.1868
"185153",-0.0162711
"185154",-0.0162711
"185155",-0.0162711
"185156",-0.0162711
"185157",-0.0162711
"185158",-0.0162711
"185159",-0.0162711
"185160",-0.0162711
"185161",-0.0162711
"185162",-0.0162711
"185163",-0.0162711
"185164",-0.0162711
"185165",-0.0162711
"185166",-0.0162711
"185167",-0.0162711
"185168",214.375
"185169",180.177
"185170",157.63
"185171",140.973
"185172",106.392
"185173",30.1487
"185174",35.3981
"185175",22.4459
"185176",0.148363
"185177",-0.0162711
"185178",-0.0162711
"185179",-0.0162711
"185180",-0.0162711
"185181",-0.0162711
"185182",-0.0162711
"185183",-0.0162711
"185184",-0.0162711
"185185",-0.0162711
"185186",-0.0162711
"185187",-0.0162711
"185188",-0.0162711
"185189",-0.0162711
"185190",-0.0162711
"185191",-0.0162711
"185192",157.65
"185193",193.169
"185194",175.336
"185195",174.328
"185196",140.369
"185197",130.043
"185198",108.068
"185199",155.264
"185200",116.794
"185201",-0.0162711
"185202",-0.0162711
"185203",-0.0162711
"185204",-0.0162711
"185205",-0.0162711
"185206",-0.0162711
"185207",-0.0162711
"185208",-0.0162711
"185209",-0.0162711
"185210",-0.0162711
"185211",-0.0162711
"185212",-0.0162711
"185213",-0.0162711
"185214",-0.0162711
"185215",-0.0162711
"185216",116.066
"185217",189.738
"185218",194.79
"185219",136.863
"185220",186.166
"185221",130.011
"185222",168.605
"185223",153.818
"185224",8.83427
"185225",-0.0162711
"185226",-0.0162711
"185227",-0.0162711
"185228",-0.0162711
"185229",-0.0162711
"185230",-0.0162711
"185231",-0.0162711
"185232",-0.0162711
"185233",-0.0162711
"185234",-0.0162711
"185235",-0.0162711
"185236",-0.0162711
"185237",-0.0162711
"185238",-0.0162711
"185239",-0.0162711
"185240",140.5
"185241",162.665
"185242",160.668
"185243",125.108
"185244",126.68
